IDHM_y,CAPITAL,IBGE_RES_POP,IBGE_RES_Forpop,IBGE_DU_Pro,IBGE_DU,Pop_burden_ratio,IBGE_POP,IBGE_PLANTED_AREA,IBGE_CROP_PRODUCTION_$,LONG,LAT,ALT,PAY_TV,FIXED_PHONES,AREA,ESTIMATED_POP,GVA_AGROPEC,GVA_INDUSTRY,GVA_SERVICES,GVA_PUBLIC,TAXES,POP_GDP,GDP_CAPITA,MUN_EXPENDIT,COMP_A,COMP_B,COMP_O,COMP_U,COMP_Others,HOTELS,BEDS,Pr_Agencies,Pu_Agencies,Pr_Bank,Pu_Bank,Pr_Assets,Pu_Assets,Cars,Motorcycles,Wheeled_tractor,MAC,WAL-MART,POST_OFFICES,STATE_AC,STATE_AL,STATE_AM,STATE_AP,STATE_BA,STATE_CE,STATE_DF,STATE_ES,STATE_GO,STATE_MA,STATE_MG,STATE_MS,STATE_MT,STATE_PA,STATE_PB,STATE_PE,STATE_PI,STATE_PR,STATE_RJ,STATE_RN,STATE_RO,STATE_RR,STATE_RS,STATE_SC,STATE_SE,STATE_SP,STATE_TO,CATEGORIA_TUR_A,CATEGORIA_TUR_B,CATEGORIA_TUR_C,CATEGORIA_TUR_D,CATEGORIA_TUR_E,RURAL_URBAN_Intermedirio Adjacente,RURAL_URBAN_Intermedirio Remoto,RURAL_URBAN_Rural Adjacente,RURAL_URBAN_Rural Remoto,RURAL_URBAN_Sem classificao,RURAL_URBAN_Urbano,UBER_1.0,GVA_MAIN_Administrao. defesa. educao e sade pblicas e seguridade social,GVA_MAIN_Agricultura. inclusive apoio  agricultura e a ps colheita,GVA_MAIN_Comrcio e reparao de veculos automotores e motocicletas,GVA_MAIN_Construo,GVA_MAIN_Demais servios,GVA_MAIN_Eletricidade e gs. gua. esgoto. atividades de gesto de resduos e descontaminao,GVA_MAIN_Indstrias de transformao,GVA_MAIN_Indstrias extrativas,GVA_MAIN_Pecuria. inclusive apoio  pecuria,GVA_MAIN_Produo florestal. pesca e aquicultura
1,0,10533.0,0.0,0.241183879093199,3176.0,0.7177330895795246,9396.0,490.0,2083.0,-36.20249543,-6.456139942,669.89,20.0,79.0,47379.0,10651.0,2357.44,2691.89,23873.81,46586.91,4411.43,10644.0,7508.59,104414446.84245399,2.0,0.0,2.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,414.0,527.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,3471.0,0.0,0.6941896024464832,654.0,0.5129533678756477,584.0,11489.0,40582.0,-52.02941195,-27.952831099999997,563.87,21.0,73.0,198556.0,3306.0,43.28,2758.67,14066.35,17486.82,2309.01,3493.0,22874.62,12137287.0,0.0,0.0,4.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,837.0,243.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,8003.0,0.0,0.4706717123935667,2114.0,0.7196420962931401,4036.0,3677.0,20810.0,-42.26645049,-17.72778983,864.34,126.0,75.0,185211.0,8481.0,20106.26,3.43,19609.66,34036.37,2.69,8502.0,9394.85,18397342.0,5.0,0.0,2.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,906.0,1264.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,8661.0,0.0,0.3327408460718095,2813.0,0.6008856905618599,5784.0,2510.0,146.0,-40.318918200000006,-11.52397953,468.54,638.0,112.0,206478.0,9130.0,12.27,4375.88,28160.98,28.42,6531.28,9404.0,8481.71,104414446.84245399,0.0,0.0,2.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,702.0,1033.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,4981.0,0.0,0.8829268292682927,1435.0,0.5519287833827893,523.0,7473.0,22998.0,-52.25698295,-25.11221236,838.02,11.0,69.0,509632.0,4472.0,36667.18,2608.33,15194.85,21946.23,3271.61,4826.0,16512.27,14372290.0,0.0,0.0,2.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,1132.0,477.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,5070.0,0.0,0.2292207792207792,1540.0,0.6053412462908012,3787.0,84.0,607.0,-42.54128495,-21.77071115,219.93,350.0,471.0,205552.0,5243.0,7508.65,4076.49,36562.66,23310.93,8215.75,5302.0,15027.25,13558416.0,2.0,0.0,2.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,907.0,376.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,10778.0,0.0,0.378535170413343,2758.0,0.6487444608567208,5581.0,846.0,6582.0,-39.23713822,-7.717469232999999,549.08,35.0,274.0,148746.0,11722.0,5.77,2.87,21618.64,45742.83,3632.39,11607.0,6860.45,24039761.0,3.0,0.0,3.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,715.0,1557.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,10207.0,0.0,0.2848353239232718,2763.0,0.6274509803921569,7553.0,1784.0,4095.0,-39.56636188,-14.42119474,137.4,80.0,170.0,420664.0,10328.0,21135.3,3720.43,17.05,36350.82,1363.88,10799.0,7373.39,104414446.84245399,0.0,1.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,344.0,436.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,8881.0,0.0,0.09588523971309929,2649.0,0.527624833871274,8046.0,82.0,2050.0,-44.13316624,-19.54554221,839.03,854.0,805.0,95333.0,9679.0,4.03,7568.17,29537.48,35355.41,3125.53,9609.0,8285.61,15495886.0,4.0,0.0,2.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,2237.0,929.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,13794.0,0.0,0.6507874015748032,2540.0,0.747470962907456,4664.0,5525.0,4266.0,-44.55024451,-3.62751878,34.69,140.0,46.0,794.65,16451.0,14912.56,3088.68,13196.59,46245.68,2068.03,16552.0,4803.74,31229378.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,159.0,418.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,3702.0,0.0,0.3822805578342904,1219.0,0.6424418604651163,2260.0,11572.0,26367.0,-53.74432938,-27.61919251,439.97,38.0,146.0,128992.0,3397.0,26637.62,2469.77,25867.87,18893.84,5406.08,3667.0,21618.54,12967273.0,0.0,0.0,2.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,1102.0,617.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,7660.0,0.0,0.3818430656934307,2192.0,0.6711165048543689,4131.0,1877.0,5007.0,-39.00513876,-7.692741595,438.24,31.0,85.0,353298.0,7902.0,4551.62,2561.74,29265.4,31388.75,11502.39,7827.0,10127.75,24261155.0,0.0,1.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,829.0,1032.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2584.0,0.00696594427244582,0.9238302502720348,919.0,0.7377049180327869,212.0,517.0,7729.0,-50.10178226,-29.500248499999998,26.6,205.0,61.0,206.91,2441.0,46527.33,5091.43,11031.53,15053.83,1447.19,2592.0,30536.77,12064453.0,1.0,0.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,699.0,373.0,1.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,2453.0,0.0,0.6318407960199005,804.0,0.6198198198198198,899.0,26193.0,66487.0,-51.58791784,-24.38328874,751.52,18.0,76.0,239562.0,2151.0,47194.02,3260.18,13153.79,13384.28,2117.25,2330.0,33952.58,12346129.0,1.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,635.0,355.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,2050.0,0.0,0.6621004566210046,657.0,0.5456852791878173,609.0,4105.0,31713.0,-49.64340498,-28.98508179,13.07,58.0,136.0,63737.0,2066.0,28426.26,15796.42,16906.41,12984.94,4961.34,2077.0,38071.92,12284264.0,1.0,0.0,2.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,986.0,698.0,5.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,3973.0,0.0005033979360684622,0.47434944237918214,1345.0,0.5837209302325581,2043.0,12004.0,37486.0,-51.65415062,-24.10676641,574.01,37.0,219.0,154361.0,3391.0,27.72,6.52,22193.02,18926.09,3669.36,3717.0,21260.01,13953619.0,1.0,0.0,2.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,1127.0,641.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,10195.0,0.0,0.4577148774594408,2897.0,0.6987421383647798,5402.0,590.0,63.0,-36.99686963,-9.405162751,266.44,98.0,67.0,273767.0,10730.0,12148.47,2883.91,19813.0,42020.92,2151.53,10859.0,7276.71,27868960.0,4.0,0.0,2.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,568.0,1134.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,3616.0,0.0,0.779705117085863,1153.0,0.5862068965517241,736.0,11174.0,40351.0,-52.84005789,-27.2983976,590.76,17.0,68.0,235854.0,2849.0,36856.15,3066.44,17786.6,17820.92,3451.9,3366.0,23464.65,15597700.0,0.0,0.0,6.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,755.0,328.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,11308.0,0.0,0.490547263681592,3015.0,0.7254840724547158,5525.0,10072.0,10518.0,-39.2394665,-4.0974323319999995,94.69,391.0,70.0,482592.0,11664.0,9098.32,3151.72,20512.11,43270.19,2717.22,11564.0,6809.89,22249084.0,1.0,0.0,2.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,613.0,2014.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,5009.0,0.0005989219405070872,0.60056258790436,1422.0,0.617039586919105,1879.0,4552.0,13277.0,-49.17657157,-8.35511837,194.73,73.0,165.0,1585786.0,5536.0,17537.8,1814.14,20718.09,33008.86,5481.42,5477.0,14343.67,14541033.0,6.0,1.0,2.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,273.0,634.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,10180.0,0.0,0.28426395939086296,3152.0,0.6830798937967656,6973.0,460.0,28.0,-40.02365588,-11.50532609,356.42,86.0,103.0,362365.0,10417.0,13.12,3.9,23120.76,34.53,3784.87,10735.0,7308.53,23704221.0,0.0,0.0,3.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,754.0,1042.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2913.0,0.0010298661174047373,0.289210233592881,899.0,0.5695208169677927,1998.0,1506.0,19808.0,-46.61160257,-22.19976448,992.11,118.0,115.0,58.01,3003.0,8057.43,4024.94,38868.2,15487.35,11981.65,3040.0,25795.91,11479747.0,1.0,0.0,2.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,947.0,379.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,7373.0,0.0,0.8739578224619912,2039.0,0.579136690647482,878.0,909.0,5566.0,-35.23819548,-7.144575614,53.1,44.0,31.0,61743.0,7751.0,10521.14,9547.77,19290.1,34179.34,4581.33,7754.0,10074.76,104414446.84245399,2.0,2.0,2.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,704.0,1530.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2579.0,0.0,0.44954128440366975,763.0,0.5017421602787456,1293.0,2799.0,14709.0,-51.69144875,-28.88213431,585.88,132.0,288.0,134295.0,2721.0,29.83,7.36,19297.18,15934.89,5.67,2716.0,28752.95,13499268.0,4.0,2.0,2.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,1127.0,290.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,11990.0,0.0,0.5291396854764108,3243.0,0.6740142812791059,5392.0,1067.0,2399.0,-40.96958248,-13.29365119,593.22,20.0,258.0,1708115.0,8893.0,12386.83,3371.62,21331.86,38044.71,2902.13,10184.0,7662.72,27837085.0,0.0,0.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,434.0,563.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,4954.0,0.0,0.6428049671292915,1369.0,0.7628205128205128,1925.0,16150.0,28270.0,-47.93424971,-7.8575613760000005,167.75,14.0,63.0,2640816.0,5919.0,27800.98,2114.2,11326.35,33371.06,3114.76,5757.0,13501.37,104414446.84245399,0.0,2.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,143.0,439.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,5001.0,0.0,0.22235872235872237,1628.0,0.6089129529362766,3863.0,21340.0,78812.0,-49.3189124,-23.63223498,599.76,46.0,249.0,303.83,4728.0,32124.42,6798.9,16994.98,21246.12,472.1,4881.0,15905.86,17260530.0,100.0,0.0,3.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,1046.0,309.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,10517.0,0.0005705048968336978,0.5226351351351352,2960.0,0.7975174553917765,4634.0,1334.0,2622.0,-35.62254065,-6.602122735,439.52,107.0,86.0,166128.0,10429.0,6465.99,2098.1,16.96,49229.12,2762.24,10419.0,7440.16,25418638.0,0.0,0.0,4.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,607.0,960.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,8012.0,0.000873689465801298,0.3521255885901102,875.0,0.6037539103232534,3076.0,1856.0,5480.0,-34.94993109,-6.679529122999999,8.14,127.0,116.0,102.64,8933.0,14355.43,2162.4,18541.17,39788.97,2.56,8951.0,8647.69,104414446.84245399,0.0,0.0,3.0,0.0,82.0,2.0,136.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,412.0,972.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,9883.0,0.0,0.30754787833270747,2663.0,0.6081526861451461,6825.0,211.0,128.0,-38.17929789,-6.477543712,335.06,108.0,60.0,223671.0,10715.0,4338.03,2959.34,20.31,46.57,3137.93,10731.0,7204.29,104414446.84245399,0.0,0.0,3.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,1036.0,1379.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,13973.0,0.0,0.6010084033613445,2975.0,0.7693830419003629,5363.0,1589.0,2452.0,-45.66879448,-2.949125623,19.12,337.0,111.0,805193.0,15297.0,12422.3,2743.85,17034.69,42391.3,2696.47,15182.0,5090.81,30554046.0,0.0,0.0,3.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,240.0,969.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,3387.0,0.0,0.3819599109131403,898.0,0.726530612244898,2115.0,2171.0,12404.0,-51.0966349,-26.60467718,1184.46,523.0,121.0,634567.0,3357.0,43301.78,2714.21,10453.99,18615.73,2195.15,3389.0,22803.44,12804700.0,18.0,0.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,893.0,285.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,5830.0,0.0,0.4464864864864865,1850.0,0.6106758080313418,3289.0,2522.0,19374.0,-41.22563191,-19.39239778,146.8,202.0,233.0,452676.0,6039.0,23595.21,5156.94,19848.14,25430.08,3195.33,6104.0,12651.65,13835800.0,0.0,14.0,3.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,750.0,1129.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,13639.0,0.0,0.7174454828660436,3210.0,0.5588375416865173,3272.0,1141.0,1142.0,-40.90928964,-14.33856297,421.7,17.0,64.0,877.65,15524.0,5326.41,6143.44,18566.07,45003.38,2153.66,16045.0,4811.03,104414446.84245399,0.0,0.0,2.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,408.0,607.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,3303.0,0.0,0.0855397148676171,982.0,0.5914870093974571,2879.0,541.0,1805.0,-50.46540427,-27.16902918,971.96,210.0,274.0,396882.0,3408.0,18524.72,7.93,23102.07,18253.85,9.28,3405.0,22640.83,14265783.0,5.0,1.0,2.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,1054.0,167.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,10342.0,0.0,0.4199374782910733,2879.0,0.6431593794076164,5825.0,700.0,96.0,-39.90823863,-11.80803651,287.01,521.0,102.0,647144.0,10482.0,11969.88,5.12,20113.13,36451.66,3376.27,11036.0,6980.13,21829329.0,2.0,0.0,3.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,781.0,1105.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,14297.0,0.0,0.669683257918552,3094.0,0.7735770668882426,4269.0,1817.0,1352.0,-45.7926825,-5.144582262,107.18,147.0,75.0,1238914.0,15897.0,11005.09,2.68,14869.52,46100.53,2327.53,15817.0,4867.3,23427091.0,0.0,0.0,3.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,110.0,829.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,10371.0,0.0,0.580779417328793,2643.0,0.5169207883971737,4079.0,2764.0,5476.0,-42.94411315,-14.57482239,536.33,15.0,82.0,1984511.0,11351.0,18396.68,3012.44,17686.9,34997.01,2865.32,11615.0,6625.77,21298706.0,1.0,0.0,3.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,479.0,733.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,10566.0,0.0,0.6301754385964913,2850.0,0.6772853185595568,3633.0,1271.0,11064.0,-35.55614468,-7.640978825,340.36,29.0,120.0,203387.0,10458.0,14225.32,2234.24,12.16,46.47,1790.1,10455.0,7353.7,104414446.84245399,1.0,0.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,183.0,291.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,10500.0,0.0,0.4690934065934066,2912.0,0.7175745784695201,5297.0,73.0,154.0,-40.53452999,-13.00351037,295.83,497.0,149.0,1099384.0,10434.0,14464.51,3729.71,18626.16,37624.36,2428.35,10941.0,7026.15,25612901.0,2.0,0.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,569.0,614.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,3192.0,0.0,0.2099712368168744,1043.0,0.5996180776575429,2513.0,27041.0,97844.0,-50.20893454,-22.63345726,485.54,240.0,219.0,327.48,3521.0,37504.91,3909.04,17597.69,17191.32,569.19,3461.0,22182.07,15225126.0,31.0,0.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,9175081532.838816,6002787968.588816,817.0,305.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
